time,open,high,low,close,tick_volume,spread,real_volume
2024-09-26 10:31:00,133205.0,133215.0,133045.0,133075.0,27182,1,91584
2024-09-26 10:32:00,133070.0,133235.0,133060.0,133170.0,20147,1,68377
2024-09-26 10:33:00,133175.0,133355.0,133175.0,133330.0,24823,1,79055
2024-09-26 10:34:00,133325.0,133525.0,133325.0,133490.0,24997,1,82713
2024-09-26 10:35:00,133495.0,133565.0,133460.0,133525.0,20399,1,67284
2024-09-26 10:36:00,133525.0,133575.0,133450.0,133540.0,19719,1,64496
2024-09-26 10:37:00,133540.0,133695.0,133500.0,133655.0,33572,1,108880
2024-09-26 10:38:00,133650.0,133665.0,133595.0,133625.0,12291,1,40963
2024-09-26 10:39:00,133625.0,133670.0,133415.0,133425.0,27224,1,85205
2024-09-26 10:40:00,133425.0,133580.0,133420.0,133570.0,19621,1,61830
2024-09-26 10:41:00,133565.0,133660.0,133530.0,133640.0,18391,1,58509
2024-09-26 10:42:00,133635.0,133745.0,133570.0,133705.0,26317,1,88006
2024-09-26 10:43:00,133710.0,133720.0,133570.0,133595.0,16303,1,53576
2024-09-26 10:44:00,133595.0,133745.0,133585.0,133740.0,14677,1,47126
2024-09-26 10:45:00,133740.0,133775.0,133665.0,133755.0,19508,1,65948
2024-09-26 10:46:00,133755.0,133775.0,133645.0,133720.0,20322,1,74410
2024-09-26 10:47:00,133715.0,133720.0,133605.0,133650.0,15346,1,51249
2024-09-26 10:48:00,133655.0,133695.0,133615.0,133615.0,10404,1,36126
2024-09-26 10:49:00,133620.0,133715.0,133565.0,133620.0,20360,1,68832
2024-09-26 10:50:00,133615.0,133625.0,133550.0,133600.0,12879,1,43001
2024-09-26 10:51:00,133600.0,133625.0,133475.0,133485.0,18563,1,57872
2024-09-26 10:52:00,133490.0,133505.0,133360.0,133390.0,26742,1,88444
2024-09-26 10:53:00,133390.0,133400.0,133265.0,133305.0,19886,1,67044
2024-09-26 10:54:00,133310.0,133315.0,133230.0,133245.0,12567,1,44765
2024-09-26 10:55:00,133245.0,133280.0,133180.0,133260.0,17788,1,59623
2024-09-26 10:56:00,133255.0,133290.0,133180.0,133180.0,13965,1,49346
2024-09-26 10:57:00,133180.0,133280.0,133170.0,133225.0,10453,1,34364
2024-09-26 10:58:00,133225.0,133280.0,133180.0,133185.0,8041,1,27767
2024-09-26 10:59:00,133185.0,133225.0,133180.0,133210.0,5507,1,16452
2024-09-26 11:00:00,133205.0,133375.0,133205.0,133330.0,24852,1,81120
2024-09-26 11:01:00,133330.0,133340.0,133245.0,133250.0,12358,1,38749
2024-09-26 11:02:00,133250.0,133310.0,133100.0,133105.0,24862,1,78951
2024-09-26 11:03:00,133110.0,133120.0,132995.0,133090.0,32410,1,112256
2024-09-26 11:04:00,133085.0,133160.0,133080.0,133095.0,14947,1,50197
2024-09-26 11:05:00,133095.0,133165.0,133070.0,133150.0,12188,1,39627
2024-09-26 11:06:00,133145.0,133195.0,133120.0,133140.0,11156,1,33185
2024-09-26 11:07:00,133140.0,133160.0,133085.0,133120.0,8870,1,28936
2024-09-26 11:08:00,133120.0,133175.0,133100.0,133110.0,8122,1,26524
2024-09-26 11:09:00,133110.0,133170.0,133100.0,133160.0,5691,1,18999
2024-09-26 11:10:00,133160.0,133280.0,133135.0,133265.0,18687,1,61426
2024-09-26 11:11:00,133265.0,133350.0,133260.0,133295.0,15084,1,53862
2024-09-26 11:12:00,133300.0,133395.0,133280.0,133320.0,13467,1,44436
2024-09-26 11:13:00,133315.0,133350.0,133220.0,133255.0,19264,1,68650
2024-09-26 11:14:00,133255.0,133320.0,133210.0,133280.0,14990,1,61121
2024-09-26 11:15:00,133280.0,133345.0,133240.0,133255.0,11135,1,39395
2024-09-26 11:16:00,133255.0,133295.0,133220.0,133280.0,7935,1,27110
2024-09-26 11:17:00,133285.0,133300.0,133235.0,133270.0,5159,1,16541
2024-09-26 11:18:00,133270.0,133350.0,133270.0,133335.0,7925,1,25913
2024-09-26 11:19:00,133335.0,133340.0,133275.0,133285.0,4812,1,15236
2024-09-26 11:20:00,133290.0,133295.0,133205.0,133220.0,11478,1,40988
2024-09-26 11:21:00,133225.0,133270.0,133210.0,133245.0,5791,1,20203
2024-09-26 11:22:00,133250.0,133255.0,133210.0,133255.0,4533,1,15564
2024-09-26 11:23:00,133255.0,133265.0,133170.0,133200.0,9352,1,31021
2024-09-26 11:24:00,133195.0,133200.0,133105.0,133145.0,14198,1,52157
2024-09-26 11:25:00,133140.0,133160.0,133090.0,133115.0,7980,1,28679
2024-09-26 11:26:00,133110.0,133130.0,133070.0,133085.0,9470,1,34491
2024-09-26 11:27:00,133090.0,133105.0,132980.0,132995.0,15335,1,59384
2024-09-26 11:28:00,133000.0,133065.0,132915.0,132990.0,20204,1,78310
2024-09-26 11:29:00,132990.0,133075.0,132960.0,133025.0,16141,1,64830
2024-09-26 11:30:00,133025.0,133070.0,132955.0,132965.0,16455,1,73518
2024-09-26 11:31:00,132965.0,133000.0,132945.0,132975.0,6700,1,23832
2024-09-26 11:32:00,132975.0,133010.0,132930.0,132950.0,8499,1,32896
2024-09-26 11:33:00,132950.0,132990.0,132925.0,132955.0,7379,1,27584
2024-09-26 11:34:00,132960.0,132980.0,132915.0,132940.0,6673,1,25127
2024-09-26 11:35:00,132945.0,132960.0,132915.0,132925.0,5775,1,24105
2024-09-26 11:36:00,132930.0,132965.0,132875.0,132925.0,13426,1,51747
2024-09-26 11:37:00,132930.0,132940.0,132840.0,132860.0,12685,1,50771
2024-09-26 11:38:00,132865.0,132900.0,132840.0,132890.0,7608,1,32301
2024-09-26 11:39:00,132885.0,132900.0,132850.0,132850.0,4481,1,15687
2024-09-26 11:40:00,132850.0,132870.0,132810.0,132850.0,10960,1,41523
2024-09-26 11:41:00,132850.0,132860.0,132800.0,132830.0,8917,1,31683
2024-09-26 11:42:00,132830.0,132900.0,132820.0,132890.0,8995,1,30895
2024-09-26 11:43:00,132885.0,132885.0,132825.0,132835.0,4440,1,14312
2024-09-26 11:44:00,132840.0,132890.0,132835.0,132890.0,4514,1,15811
2024-09-26 11:45:00,132890.0,132960.0,132885.0,132925.0,15501,1,54922
2024-09-26 11:46:00,132930.0,132960.0,132900.0,132955.0,7572,1,29134
2024-09-26 11:47:00,132950.0,132980.0,132910.0,132920.0,9248,1,35253
2024-09-26 11:48:00,132915.0,132930.0,132885.0,132925.0,7052,1,26983
2024-09-26 11:49:00,132920.0,133000.0,132910.0,133000.0,8648,1,28991
